country,year,macro_region,meso_region,development_level,gdp_per_capita,gdp_volume,hdi,ECI,code,country_population_2018,country_population_2018_level,lat,lon,count,relative_1M_count
senegal,2011,Africa,Western Africa,Developing economies,3556.0,54833442984.0,0.514,-0.518687,SEN,15854324.0,5-50M,14.0,-14.0,3,0.18922282652984762
senegal,2012,Africa,Western Africa,Developing economies,3556.0,54833442984.0,0.514,-0.518687,SEN,15854324.0,5-50M,14.0,-14.0,4,0.25229710203979683
senegal,2013,Africa,Western Africa,Developing economies,3556.0,54833442984.0,0.514,-0.518687,SEN,15854324.0,5-50M,14.0,-14.0,6,0.37844565305969524
senegal,2014,Africa,Western Africa,Developing economies,3556.0,54833442984.0,0.514,-0.518687,SEN,15854324.0,5-50M,14.0,-14.0,1,0.06307427550994921
senegal,2015,Africa,Western Africa,Developing economies,3556.0,54833442984.0,0.514,-0.518687,SEN,15854324.0,5-50M,14.0,-14.0,4,0.25229710203979683
senegal,2016,Africa,Western Africa,Developing economies,3556.0,54833442984.0,0.514,-0.518687,SEN,15854324.0,5-50M,14.0,-14.0,3,0.18922282652984762
senegal,2017,Africa,Western Africa,Developing economies,3556.0,54833442984.0,0.514,-0.518687,SEN,15854324.0,5-50M,14.0,-14.0,5,0.31537137754974603
senegal,2018,Africa,Western Africa,Developing economies,3556.0,54833442984.0,0.514,-0.518687,SEN,15854324.0,5-50M,14.0,-14.0,2,0.12614855101989841
serbia,2007,Europe,Southern Europe,Transition economies,16433.0,115376917157.0,0.799,0.5329470000000001,SRB,8802741.0,5-50M,44.0,21.0,4,0.45440391805234304
serbia,2008,Europe,Southern Europe,Transition economies,16433.0,115376917157.0,0.799,0.5329470000000001,SRB,8802741.0,5-50M,44.0,21.0,16,1.8176156722093721
serbia,2009,Europe,Southern Europe,Transition economies,16433.0,115376917157.0,0.799,0.5329470000000001,SRB,8802741.0,5-50M,44.0,21.0,86,9.769684238125375
serbia,2010,Europe,Southern Europe,Transition economies,16433.0,115376917157.0,0.799,0.5329470000000001,SRB,8802741.0,5-50M,44.0,21.0,285,32.37627916122944
serbia,2011,Europe,Southern Europe,Transition economies,16433.0,115376917157.0,0.799,0.5329470000000001,SRB,8802741.0,5-50M,44.0,21.0,315,35.784308546622015
serbia,2012,Europe,Southern Europe,Transition economies,16433.0,115376917157.0,0.799,0.5329470000000001,SRB,8802741.0,5-50M,44.0,21.0,575,65.32056322002431
serbia,2013,Europe,Southern Europe,Transition economies,16433.0,115376917157.0,0.799,0.5329470000000001,SRB,8802741.0,5-50M,44.0,21.0,925,105.08090604960432
serbia,2014,Europe,Southern Europe,Transition economies,16433.0,115376917157.0,0.799,0.5329470000000001,SRB,8802741.0,5-50M,44.0,21.0,850,96.56083258612288
serbia,2015,Europe,Southern Europe,Transition economies,16433.0,115376917157.0,0.799,0.5329470000000001,SRB,8802741.0,5-50M,44.0,21.0,824,93.60720711878267
serbia,2016,Europe,Southern Europe,Transition economies,16433.0,115376917157.0,0.799,0.5329470000000001,SRB,8802741.0,5-50M,44.0,21.0,693,78.72547880256843
serbia,2017,Europe,Southern Europe,Transition economies,16433.0,115376917157.0,0.799,0.5329470000000001,SRB,8802741.0,5-50M,44.0,21.0,688,78.157473905003
serbia,2018,Europe,Southern Europe,Transition economies,16433.0,115376917157.0,0.799,0.5329470000000001,SRB,8802741.0,5-50M,44.0,21.0,617,70.09180435957391
seychelles,2016,Africa,Eastern Africa,Developing economies,29062.0,2785414459.0,0.8009999999999999,,SYC,97094.0,<100k,-4.35,55.4,1,10.299297587904505
seychelles,2017,Africa,Eastern Africa,Developing economies,29062.0,2785414459.0,0.8009999999999999,,SYC,97094.0,<100k,-4.35,55.4,3,30.897892763713514
sierra leone,2012,Africa,Western Africa,Developing economies,1544.0,11565352170.0,0.4379999999999999,,SLE,7650149.0,5-50M,8.3,-11.3,1,0.13071640826864941
sierra leone,2013,Africa,Western Africa,Developing economies,1544.0,11565352170.0,0.4379999999999999,,SLE,7650149.0,5-50M,8.3,-11.3,2,0.26143281653729883
sierra leone,2016,Africa,Western Africa,Developing economies,1544.0,11565352170.0,0.4379999999999999,,SLE,7650149.0,5-50M,8.3,-11.3,1,0.13071640826864941
sierra leone,2017,Africa,Western Africa,Developing economies,1544.0,11565352170.0,0.4379999999999999,,SLE,7650149.0,5-50M,8.3,-11.3,1,0.13071640826864941
sierra leone,2018,Africa,Western Africa,Developing economies,1544.0,11565352170.0,0.4379999999999999,,SLE,7650149.0,5-50M,8.3,-11.3,1,0.13071640826864941
singapore,2004,Asia,South-eastern Asia,Developing economies,96553.0,541877633642.0,0.935,1.86534,SGP,5757503.0,5-50M,1.22,103.48,7,1.2158048376179744
singapore,2005,Asia,South-eastern Asia,Developing economies,96553.0,541877633642.0,0.935,1.86534,SGP,5757503.0,5-50M,1.22,103.48,27,4.689532945097901
singapore,2006,Asia,South-eastern Asia,Developing economies,96553.0,541877633642.0,0.935,1.86534,SGP,5757503.0,5-50M,1.22,103.48,48,8.336947457951824
singapore,2007,Asia,South-eastern Asia,Developing economies,96553.0,541877633642.0,0.935,1.86534,SGP,5757503.0,5-50M,1.22,103.48,75,13.026480403049725
singapore,2008,Asia,South-eastern Asia,Developing economies,96553.0,541877633642.0,0.935,1.86534,SGP,5757503.0,5-50M,1.22,103.48,149,25.879274400725453
singapore,2009,Asia,South-eastern Asia,Developing economies,96553.0,541877633642.0,0.935,1.86534,SGP,5757503.0,5-50M,1.22,103.48,278,48.28482069397098
singapore,2010,Asia,South-eastern Asia,Developing economies,96553.0,541877633642.0,0.935,1.86534,SGP,5757503.0,5-50M,1.22,103.48,547,95.00646373957599
singapore,2011,Asia,South-eastern Asia,Developing economies,96553.0,541877633642.0,0.935,1.86534,SGP,5757503.0,5-50M,1.22,103.48,1005,174.55483740086632
singapore,2012,Asia,South-eastern Asia,Developing economies,96553.0,541877633642.0,0.935,1.86534,SGP,5757503.0,5-50M,1.22,103.48,1417,246.1136364149528
singapore,2013,Asia,South-eastern Asia,Developing economies,96553.0,541877633642.0,0.935,1.86534,SGP,5757503.0,5-50M,1.22,103.48,2591,450.0214763240245
singapore,2014,Asia,South-eastern Asia,Developing economies,96553.0,541877633642.0,0.935,1.86534,SGP,5757503.0,5-50M,1.22,103.48,3298,572.8177649234399
singapore,2015,Asia,South-eastern Asia,Developing economies,96553.0,541877633642.0,0.935,1.86534,SGP,5757503.0,5-50M,1.22,103.48,3292,571.775646491196
singapore,2016,Asia,South-eastern Asia,Developing economies,96553.0,541877633642.0,0.935,1.86534,SGP,5757503.0,5-50M,1.22,103.48,3439,597.3075480811734
singapore,2017,Asia,South-eastern Asia,Developing economies,96553.0,541877633642.0,0.935,1.86534,SGP,5757503.0,5-50M,1.22,103.48,4055,704.2983737915552
singapore,2018,Asia,South-eastern Asia,Developing economies,96553.0,541877633642.0,0.935,1.86534,SGP,5757503.0,5-50M,1.22,103.48,4892,849.67389508959
slovakia,2008,Europe,Eastern Europe,Developed economies,32371.0,176074591775.0,0.857,1.3402,SVK,5453017.0,5-50M,48.4,19.3,13,2.3840013702506337
slovakia,2009,Europe,Eastern Europe,Developed economies,32371.0,176074591775.0,0.857,1.3402,SVK,5453017.0,5-50M,48.4,19.3,12,2.2006166494621233
slovakia,2010,Europe,Eastern Europe,Developed economies,32371.0,176074591775.0,0.857,1.3402,SVK,5453017.0,5-50M,48.4,19.3,50,9.169236039425515
slovakia,2011,Europe,Eastern Europe,Developed economies,32371.0,176074591775.0,0.857,1.3402,SVK,5453017.0,5-50M,48.4,19.3,133,24.390167864871866
slovakia,2012,Europe,Eastern Europe,Developed economies,32371.0,176074591775.0,0.857,1.3402,SVK,5453017.0,5-50M,48.4,19.3,280,51.34772182078288
slovakia,2013,Europe,Eastern Europe,Developed economies,32371.0,176074591775.0,0.857,1.3402,SVK,5453017.0,5-50M,48.4,19.3,600,110.03083247310617
slovakia,2014,Europe,Eastern Europe,Developed economies,32371.0,176074591775.0,0.857,1.3402,SVK,5453017.0,5-50M,48.4,19.3,474,86.92435765375387
slovakia,2015,Europe,Eastern Europe,Developed economies,32371.0,176074591775.0,0.857,1.3402,SVK,5453017.0,5-50M,48.4,19.3,515,94.4431312060828
slovakia,2016,Europe,Eastern Europe,Developed economies,32371.0,176074591775.0,0.857,1.3402,SVK,5453017.0,5-50M,48.4,19.3,487,89.30835902400452
slovakia,2017,Europe,Eastern Europe,Developed economies,32371.0,176074591775.0,0.857,1.3402,SVK,5453017.0,5-50M,48.4,19.3,574,105.2628297326049
slovakia,2018,Europe,Eastern Europe,Developed economies,32371.0,176074591775.0,0.857,1.3402,SVK,5453017.0,5-50M,48.4,19.3,571,104.71267557023937
slovenia,2008,Europe,Southern Europe,Developed economies,36153.0,74706917047.0,0.902,1.4319,SVN,2077835.9999999998,1-5M,46.07,14.49,6,2.887619619642744
slovenia,2009,Europe,Southern Europe,Developed economies,36153.0,74706917047.0,0.902,1.4319,SVN,2077835.9999999998,1-5M,46.07,14.49,45,21.65714714732058
slovenia,2010,Europe,Southern Europe,Developed economies,36153.0,74706917047.0,0.902,1.4319,SVN,2077835.9999999998,1-5M,46.07,14.49,89,42.83302435803404
slovenia,2011,Europe,Southern Europe,Developed economies,36153.0,74706917047.0,0.902,1.4319,SVN,2077835.9999999998,1-5M,46.07,14.49,97,46.68318385089103
slovenia,2012,Europe,Southern Europe,Developed economies,36153.0,74706917047.0,0.902,1.4319,SVN,2077835.9999999998,1-5M,46.07,14.49,224,107.80446579999578
slovenia,2013,Europe,Southern Europe,Developed economies,36153.0,74706917047.0,0.902,1.4319,SVN,2077835.9999999998,1-5M,46.07,14.49,404,194.43305438927808
slovenia,2014,Europe,Southern Europe,Developed economies,36153.0,74706917047.0,0.902,1.4319,SVN,2077835.9999999998,1-5M,46.07,14.49,426,205.02099299463484
slovenia,2015,Europe,Southern Europe,Developed economies,36153.0,74706917047.0,0.902,1.4319,SVN,2077835.9999999998,1-5M,46.07,14.49,383,184.3263857205285
slovenia,2016,Europe,Southern Europe,Developed economies,36153.0,74706917047.0,0.902,1.4319,SVN,2077835.9999999998,1-5M,46.07,14.49,357,171.81336736874326
slovenia,2017,Europe,Southern Europe,Developed economies,36153.0,74706917047.0,0.902,1.4319,SVN,2077835.9999999998,1-5M,46.07,14.49,404,194.43305438927808
slovenia,2018,Europe,Southern Europe,Developed economies,36153.0,74706917047.0,0.902,1.4319,SVN,2077835.9999999998,1-5M,46.07,14.49,413,198.7644838187422
solomon islands,2014,Oceania,Oceania,Developing economies,2339.0,1487935001.0,0.557,,SLB,652856.0,100k-1M,-8.0,159.0,1,1.5317313465756615
somalia,2012,Africa,Eastern Africa,Developing economies,,20440000000.0,,,SOM,15008225.0,5-50M,10.0,49.0,1,0.06663013114475562
somalia,2013,Africa,Eastern Africa,Developing economies,,20440000000.0,,,SOM,15008225.0,5-50M,10.0,49.0,1,0.06663013114475562
somalia,2014,Africa,Eastern Africa,Developing economies,,20440000000.0,,,SOM,15008225.0,5-50M,10.0,49.0,1,0.06663013114475562
somalia,2015,Africa,Eastern Africa,Developing economies,,20440000000.0,,,SOM,15008225.0,5-50M,10.0,49.0,1,0.06663013114475562
somalia,2017,Africa,Eastern Africa,Developing economies,,20440000000.0,,,SOM,15008225.0,5-50M,10.0,49.0,1,0.06663013114475562
somalia,2018,Africa,Eastern Africa,Developing economies,,20440000000.0,,,SOM,15008225.0,5-50M,10.0,49.0,3,0.19989039343426687
south africa,2007,Africa,Southern Africa,Developing economies,13464.0,767462904046.0,0.705,0.26879699999999995,ZAF,57792520.0,50-100M,-29.0,24.0,9,0.1557294957894205
south africa,2008,Africa,Southern Africa,Developing economies,13464.0,767462904046.0,0.705,0.26879699999999995,ZAF,57792520.0,50-100M,-29.0,24.0,72,1.245835966315364
south africa,2009,Africa,Southern Africa,Developing economies,13464.0,767462904046.0,0.705,0.26879699999999995,ZAF,57792520.0,50-100M,-29.0,24.0,305,5.277499579530361
south africa,2010,Africa,Southern Africa,Developing economies,13464.0,767462904046.0,0.705,0.26879699999999995,ZAF,57792520.0,50-100M,-29.0,24.0,421,7.284679747482892
south africa,2011,Africa,Southern Africa,Developing economies,13464.0,767462904046.0,0.705,0.26879699999999995,ZAF,57792520.0,50-100M,-29.0,24.0,936,16.195867562099732
south africa,2012,Africa,Southern Africa,Developing economies,13464.0,767462904046.0,0.705,0.26879699999999995,ZAF,57792520.0,50-100M,-29.0,24.0,1543,26.698956889230647
south africa,2013,Africa,Southern Africa,Developing economies,13464.0,767462904046.0,0.705,0.26879699999999995,ZAF,57792520.0,50-100M,-29.0,24.0,2272,39.31304604817371
south africa,2014,Africa,Southern Africa,Developing economies,13464.0,767462904046.0,0.705,0.26879699999999995,ZAF,57792520.0,50-100M,-29.0,24.0,1987,34.38161201484206
south africa,2015,Africa,Southern Africa,Developing economies,13464.0,767462904046.0,0.705,0.26879699999999995,ZAF,57792520.0,50-100M,-29.0,24.0,1625,28.117825628645367
south africa,2016,Africa,Southern Africa,Developing economies,13464.0,767462904046.0,0.705,0.26879699999999995,ZAF,57792520.0,50-100M,-29.0,24.0,1616,27.962096132855947
south africa,2017,Africa,Southern Africa,Developing economies,13464.0,767462904046.0,0.705,0.26879699999999995,ZAF,57792520.0,50-100M,-29.0,24.0,1624,28.10052235133543
south africa,2018,Africa,Southern Africa,Developing economies,13464.0,767462904046.0,0.705,0.26879699999999995,ZAF,57792520.0,50-100M,-29.0,24.0,1427,24.691776721278117
south korea,2007,Asia,Eastern Asia,Developing economies,38824.0,1998129726322.0,0.9059999999999999,1.77613,KOR,51171700.0,50-100M,37.0,127.3,4,0.07816820625462903
south korea,2008,Asia,Eastern Asia,Developing economies,38824.0,1998129726322.0,0.9059999999999999,1.77613,KOR,51171700.0,50-100M,37.0,127.3,73,1.4265697641469797
south korea,2009,Asia,Eastern Asia,Developing economies,38824.0,1998129726322.0,0.9059999999999999,1.77613,KOR,51171700.0,50-100M,37.0,127.3,190,3.7129897970948784
south korea,2010,Asia,Eastern Asia,Developing economies,38824.0,1998129726322.0,0.9059999999999999,1.77613,KOR,51171700.0,50-100M,37.0,127.3,446,8.715754997391135
south korea,2011,Asia,Eastern Asia,Developing economies,38824.0,1998129726322.0,0.9059999999999999,1.77613,KOR,51171700.0,50-100M,37.0,127.3,867,16.94295870569084
south korea,2012,Asia,Eastern Asia,Developing economies,38824.0,1998129726322.0,0.9059999999999999,1.77613,KOR,51171700.0,50-100M,37.0,127.3,1537,30.0361332533412
south korea,2013,Asia,Eastern Asia,Developing economies,38824.0,1998129726322.0,0.9059999999999999,1.77613,KOR,51171700.0,50-100M,37.0,127.3,2735,53.4475110266026
south korea,2014,Asia,Eastern Asia,Developing economies,38824.0,1998129726322.0,0.9059999999999999,1.77613,KOR,51171700.0,50-100M,37.0,127.3,3582,69.99962870102028
south korea,2015,Asia,Eastern Asia,Developing economies,38824.0,1998129726322.0,0.9059999999999999,1.77613,KOR,51171700.0,50-100M,37.0,127.3,3616,70.66405845418464
south korea,2016,Asia,Eastern Asia,Developing economies,38824.0,1998129726322.0,0.9059999999999999,1.77613,KOR,51171700.0,50-100M,37.0,127.3,3397,66.3843491617437
south korea,2017,Asia,Eastern Asia,Developing economies,38824.0,1998129726322.0,0.9059999999999999,1.77613,KOR,51171700.0,50-100M,37.0,127.3,4499,87.91968998489399
south korea,2018,Asia,Eastern Asia,Developing economies,38824.0,1998129726322.0,0.9059999999999999,1.77613,KOR,51171700.0,50-100M,37.0,127.3,4734,92.51207210235344
south sudan,2012,Africa,Eastern Africa,Developing economies,1812.0,19625017092.0,0.413,,SSD,10975924.0,5-50M,8.0,30.0,1,0.09110850257345077
spain,2004,Europe,Southern Europe,Developed economies,39037.0,1818877781763.0,0.893,0.777415,ESP,46692863.0,5-50M,40.0,-4.0,5,0.1070827462432535
spain,2005,Europe,Southern Europe,Developed economies,39037.0,1818877781763.0,0.893,0.777415,ESP,46692863.0,5-50M,40.0,-4.0,23,0.49258063271896607
spain,2006,Europe,Southern Europe,Developed economies,39037.0,1818877781763.0,0.893,0.777415,ESP,46692863.0,5-50M,40.0,-4.0,24,0.5139971819676168
spain,2007,Europe,Southern Europe,Developed economies,39037.0,1818877781763.0,0.893,0.777415,ESP,46692863.0,5-50M,40.0,-4.0,77,1.6490742921461037
spain,2008,Europe,Southern Europe,Developed economies,39037.0,1818877781763.0,0.893,0.777415,ESP,46692863.0,5-50M,40.0,-4.0,537,11.500686946525425
spain,2009,Europe,Southern Europe,Developed economies,39037.0,1818877781763.0,0.893,0.777415,ESP,46692863.0,5-50M,40.0,-4.0,1334,28.569676697700032
spain,2010,Europe,Southern Europe,Developed economies,39037.0,1818877781763.0,0.893,0.777415,ESP,46692863.0,5-50M,40.0,-4.0,2078,44.50358933869615
spain,2011,Europe,Southern Europe,Developed economies,39037.0,1818877781763.0,0.893,0.777415,ESP,46692863.0,5-50M,40.0,-4.0,3642,77.99907236358584
spain,2012,Europe,Southern Europe,Developed economies,39037.0,1818877781763.0,0.893,0.777415,ESP,46692863.0,5-50M,40.0,-4.0,6005,128.60637823814744
spain,2013,Europe,Southern Europe,Developed economies,39037.0,1818877781763.0,0.893,0.777415,ESP,46692863.0,5-50M,40.0,-4.0,8935,191.35686753669398
spain,2014,Europe,Southern Europe,Developed economies,39037.0,1818877781763.0,0.893,0.777415,ESP,46692863.0,5-50M,40.0,-4.0,10278,220.11929317763187
spain,2015,Europe,Southern Europe,Developed economies,39037.0,1818877781763.0,0.893,0.777415,ESP,46692863.0,5-50M,40.0,-4.0,8626,184.73915381886093
spain,2016,Europe,Southern Europe,Developed economies,39037.0,1818877781763.0,0.893,0.777415,ESP,46692863.0,5-50M,40.0,-4.0,9776,209.36818545480924
spain,2017,Europe,Southern Europe,Developed economies,39037.0,1818877781763.0,0.893,0.777415,ESP,46692863.0,5-50M,40.0,-4.0,10506,225.00226640632422
spain,2018,Europe,Southern Europe,Developed economies,39037.0,1818877781763.0,0.893,0.777415,ESP,46692863.0,5-50M,40.0,-4.0,11116,238.06636144800117
sri lanka,2008,Asia,Southern Asia,Developing economies,12879.0,276168455466.0,0.78,-0.901589,LKA,21228760.0,5-50M,7.0,81.0,1,0.04710590726919519
sri lanka,2009,Asia,Southern Asia,Developing economies,12879.0,276168455466.0,0.78,-0.901589,LKA,21228760.0,5-50M,7.0,81.0,6,0.2826354436151711
sri lanka,2010,Asia,Southern Asia,Developing economies,12879.0,276168455466.0,0.78,-0.901589,LKA,21228760.0,5-50M,7.0,81.0,20,0.9421181453839037
sri lanka,2011,Asia,Southern Asia,Developing economies,12879.0,276168455466.0,0.78,-0.901589,LKA,21228760.0,5-50M,7.0,81.0,35,1.6487067544218315
sri lanka,2012,Asia,Southern Asia,Developing economies,12879.0,276168455466.0,0.78,-0.901589,LKA,21228760.0,5-50M,7.0,81.0,62,2.9205662506901016
sri lanka,2013,Asia,Southern Asia,Developing economies,12879.0,276168455466.0,0.78,-0.901589,LKA,21228760.0,5-50M,7.0,81.0,104,4.899014355996299
sri lanka,2014,Asia,Southern Asia,Developing economies,12879.0,276168455466.0,0.78,-0.901589,LKA,21228760.0,5-50M,7.0,81.0,155,7.3014156267252535
sri lanka,2015,Asia,Southern Asia,Developing economies,12879.0,276168455466.0,0.78,-0.901589,LKA,21228760.0,5-50M,7.0,81.0,165,7.772474699417206
sri lanka,2016,Asia,Southern Asia,Developing economies,12879.0,276168455466.0,0.78,-0.901589,LKA,21228760.0,5-50M,7.0,81.0,283,13.330971757182237
sri lanka,2017,Asia,Southern Asia,Developing economies,12879.0,276168455466.0,0.78,-0.901589,LKA,21228760.0,5-50M,7.0,81.0,311,14.649937160719704
sri lanka,2018,Asia,Southern Asia,Developing economies,12879.0,276168455466.0,0.78,-0.901589,LKA,21228760.0,5-50M,7.0,81.0,323,15.215208047950044
sudan,2010,Africa,Northern Africa,Developing economies,4880.0,199180045866.0,0.508,-1.45787,SDN,41801532.0,5-50M,15.0,30.0,1,0.023922568196782835
sudan,2011,Africa,Northern Africa,Developing economies,4880.0,199180045866.0,0.508,-1.45787,SDN,41801532.0,5-50M,15.0,30.0,4,0.09569027278713134
sudan,2012,Africa,Northern Africa,Developing economies,4880.0,199180045866.0,0.508,-1.45787,SDN,41801532.0,5-50M,15.0,30.0,7,0.16745797737747986
sudan,2013,Africa,Northern Africa,Developing economies,4880.0,199180045866.0,0.508,-1.45787,SDN,41801532.0,5-50M,15.0,30.0,25,0.5980642049195709
sudan,2014,Africa,Northern Africa,Developing economies,4880.0,199180045866.0,0.508,-1.45787,SDN,41801532.0,5-50M,15.0,30.0,7,0.16745797737747986
sudan,2015,Africa,Northern Africa,Developing economies,4880.0,199180045866.0,0.508,-1.45787,SDN,41801532.0,5-50M,15.0,30.0,11,0.2631482501646112
sudan,2016,Africa,Northern Africa,Developing economies,4880.0,199180045866.0,0.508,-1.45787,SDN,41801532.0,5-50M,15.0,30.0,100,2.3922568196782836
sudan,2017,Africa,Northern Africa,Developing economies,4880.0,199180045866.0,0.508,-1.45787,SDN,41801532.0,5-50M,15.0,30.0,54,1.2918186826262732
sudan,2018,Africa,Northern Africa,Developing economies,4880.0,199180045866.0,0.508,-1.45787,SDN,41801532.0,5-50M,15.0,30.0,30,0.717677045903485
suriname,2010,Americas,South America,Developing economies,15002.0,8558820521.0,0.7240000000000001,,SUR,575987.0,100k-1M,4.0,-56.0,1,1.7361502950587426
suriname,2011,Americas,South America,Developing economies,15002.0,8558820521.0,0.7240000000000001,,SUR,575987.0,100k-1M,4.0,-56.0,1,1.7361502950587426
suriname,2013,Americas,South America,Developing economies,15002.0,8558820521.0,0.7240000000000001,,SUR,575987.0,100k-1M,4.0,-56.0,3,5.208450885176228
suriname,2014,Americas,South America,Developing economies,15002.0,8558820521.0,0.7240000000000001,,SUR,575987.0,100k-1M,4.0,-56.0,1,1.7361502950587426
suriname,2015,Americas,South America,Developing economies,15002.0,8558820521.0,0.7240000000000001,,SUR,575987.0,100k-1M,4.0,-56.0,2,3.4723005901174853
suriname,2016,Americas,South America,Developing economies,15002.0,8558820521.0,0.7240000000000001,,SUR,575987.0,100k-1M,4.0,-56.0,1,1.7361502950587426
suriname,2017,Americas,South America,Developing economies,15002.0,8558820521.0,0.7240000000000001,,SUR,575987.0,100k-1M,4.0,-56.0,15,26.04225442588114
suriname,2018,Americas,South America,Developing economies,15002.0,8558820521.0,0.7240000000000001,,SUR,575987.0,100k-1M,4.0,-56.0,4,6.9446011802349705
sweden,2004,Europe,Northern Europe,Developed economies,51405.0,517013807222.0,0.937,1.80773,SWE,9971630.0,5-50M,62.0,15.0,1,0.1002845071467754
sweden,2005,Europe,Northern Europe,Developed economies,51405.0,517013807222.0,0.937,1.80773,SWE,9971630.0,5-50M,62.0,15.0,11,1.1031295786145294
sweden,2006,Europe,Northern Europe,Developed economies,51405.0,517013807222.0,0.937,1.80773,SWE,9971630.0,5-50M,62.0,15.0,10,1.002845071467754
sweden,2007,Europe,Northern Europe,Developed economies,51405.0,517013807222.0,0.937,1.80773,SWE,9971630.0,5-50M,62.0,15.0,43,4.312233807311342
sweden,2008,Europe,Northern Europe,Developed economies,51405.0,517013807222.0,0.937,1.80773,SWE,9971630.0,5-50M,62.0,15.0,88,8.825036628916235
sweden,2009,Europe,Northern Europe,Developed economies,51405.0,517013807222.0,0.937,1.80773,SWE,9971630.0,5-50M,62.0,15.0,367,36.804414122866575
sweden,2010,Europe,Northern Europe,Developed economies,51405.0,517013807222.0,0.937,1.80773,SWE,9971630.0,5-50M,62.0,15.0,485,48.63798596618607
sweden,2011,Europe,Northern Europe,Developed economies,51405.0,517013807222.0,0.937,1.80773,SWE,9971630.0,5-50M,62.0,15.0,847,84.94097755331876
sweden,2012,Europe,Northern Europe,Developed economies,51405.0,517013807222.0,0.937,1.80773,SWE,9971630.0,5-50M,62.0,15.0,1912,191.74397766463457
sweden,2013,Europe,Northern Europe,Developed economies,51405.0,517013807222.0,0.937,1.80773,SWE,9971630.0,5-50M,62.0,15.0,2161,216.71481994418164
sweden,2014,Europe,Northern Europe,Developed economies,51405.0,517013807222.0,0.937,1.80773,SWE,9971630.0,5-50M,62.0,15.0,2430,243.69135236666423
sweden,2015,Europe,Northern Europe,Developed economies,51405.0,517013807222.0,0.937,1.80773,SWE,9971630.0,5-50M,62.0,15.0,2978,298.6472622830971
sweden,2016,Europe,Northern Europe,Developed economies,51405.0,517013807222.0,0.937,1.80773,SWE,9971630.0,5-50M,62.0,15.0,3260,326.92749329848783
sweden,2017,Europe,Northern Europe,Developed economies,51405.0,517013807222.0,0.937,1.80773,SWE,9971630.0,5-50M,62.0,15.0,3045,305.3663242619311
sweden,2018,Europe,Northern Europe,Developed economies,51405.0,517013807222.0,0.937,1.80773,SWE,9971630.0,5-50M,62.0,15.0,3337,334.6494003487895
switzerland,2004,Europe,Western Europe,Developed economies,66300.0,560353822654.0,0.946,2.24386,CHE,8525614.0,5-50M,47.0,8.0,8,0.9383488391569217
switzerland,2005,Europe,Western Europe,Developed economies,66300.0,560353822654.0,0.946,2.24386,CHE,8525614.0,5-50M,47.0,8.0,21,2.4631657027869194
switzerland,2006,Europe,Western Europe,Developed economies,66300.0,560353822654.0,0.946,2.24386,CHE,8525614.0,5-50M,47.0,8.0,25,2.9323401223653804
switzerland,2007,Europe,Western Europe,Developed economies,66300.0,560353822654.0,0.946,2.24386,CHE,8525614.0,5-50M,47.0,8.0,114,13.371470957986135
switzerland,2008,Europe,Western Europe,Developed economies,66300.0,560353822654.0,0.946,2.24386,CHE,8525614.0,5-50M,47.0,8.0,252,29.557988433443033
switzerland,2009,Europe,Western Europe,Developed economies,66300.0,560353822654.0,0.946,2.24386,CHE,8525614.0,5-50M,47.0,8.0,413,48.44225882147608
switzerland,2010,Europe,Western Europe,Developed economies,66300.0,560353822654.0,0.946,2.24386,CHE,8525614.0,5-50M,47.0,8.0,655,76.82731120597296
switzerland,2011,Europe,Western Europe,Developed economies,66300.0,560353822654.0,0.946,2.24386,CHE,8525614.0,5-50M,47.0,8.0,1068,125.26957002744905
switzerland,2012,Europe,Western Europe,Developed economies,66300.0,560353822654.0,0.946,2.24386,CHE,8525614.0,5-50M,47.0,8.0,1772,207.84426787325816
switzerland,2013,Europe,Western Europe,Developed economies,66300.0,560353822654.0,0.946,2.24386,CHE,8525614.0,5-50M,47.0,8.0,2120,248.66244237658427
switzerland,2014,Europe,Western Europe,Developed economies,66300.0,560353822654.0,0.946,2.24386,CHE,8525614.0,5-50M,47.0,8.0,2506,293.93777386590574
switzerland,2015,Europe,Western Europe,Developed economies,66300.0,560353822654.0,0.946,2.24386,CHE,8525614.0,5-50M,47.0,8.0,2709,317.7483756595126
switzerland,2016,Europe,Western Europe,Developed economies,66300.0,560353822654.0,0.946,2.24386,CHE,8525614.0,5-50M,47.0,8.0,3830,449.23450674637627
switzerland,2017,Europe,Western Europe,Developed economies,66300.0,560353822654.0,0.946,2.24386,CHE,8525614.0,5-50M,47.0,8.0,4317,506.35649233005387
switzerland,2018,Europe,Western Europe,Developed economies,66300.0,560353822654.0,0.946,2.24386,CHE,8525614.0,5-50M,47.0,8.0,5813,681.8277252523983
syria,2010,Asia,Western Asia,Developing economies,2033.0,40405006007.0,0.5489999999999999,-0.744963,SYR,16945062.0,5-50M,35.0,38.0,1,0.05901424261534127
syria,2011,Asia,Western Asia,Developing economies,2033.0,40405006007.0,0.5489999999999999,-0.744963,SYR,16945062.0,5-50M,35.0,38.0,2,0.11802848523068254
syria,2012,Asia,Western Asia,Developing economies,2033.0,40405006007.0,0.5489999999999999,-0.744963,SYR,16945062.0,5-50M,35.0,38.0,5,0.29507121307670636
syria,2013,Asia,Western Asia,Developing economies,2033.0,40405006007.0,0.5489999999999999,-0.744963,SYR,16945062.0,5-50M,35.0,38.0,18,1.062256367076143
